LMG 20551/A700                   0257                          0001100000000010010001000000011001000100000000010010100000000110110101000010000011111100000001101111000011011000000001111000001101100000000111100001101100000001101100001111110110110111100000000110000110000001100000001101100011001111011001101100111001110110110000011010101011000111000011111000110000000010001111001100000
VIB 415                          0258                          0001100000000010100101000000010101000100000000010100100000000110101111000110000111101100000001101111000011111000000001111000001101100001001110110001101000000001101101001111110011110111100000000110000110000001000000001101000011000111011101001011101001110100110000011010101011001010001011010000000000000000000000000000000
VIB 374                          0259                          0000000100000000000000000000000001000010100000110101000110000000000110110101001100000000000000001100000001110000000001100000001100000000000000111111110010000000100000100000000011010010000111000000001000100110000110110000000000111001100001001001111001100111100001111100000111100011010011111010110011101011000000000000000
LMG 3895T                        0260                          0000000000000000000100000000000011100000000000110111000000000000000111011011011000000000000000110000000000110000000000000000000001100000110001101111100110001000110000110000001111111110000111100000101100000110000110110000000011111001100110001001111101100101100000111000000111001111100011111000111001101010000010110110000
STD3 9                           0261                          0000100000000000001000101001000000000000100010000001000000000000000010011001001100000001100001100100000000110000000000000110011101100000000000001111110011000000000000000000000001111011100110000000000000000110000110110000011000011001100000001001111101111001100001101100000110010011010011110001011011000000011000000000000
VIB 514                          0262                          0000100000000000001000101000100000000000110011010001000000000000000010011011011100000000110001101100000000110000000000000000011101100000000000011111011011000000000000000000000001111011000110000000000000000110000110110000011001111001100000001001111101111001100001101100000110011011010011011001010011001100011101000110110
VIB 828                          0263                          0000000010000000100000110001110100101101100000000010100000000000000100101010111000100000001000111010011001001110110000000000011000011100110000000101101111100000110000001110000111111100001110111000000110000001111100110111110011100111111111111111011100000011011100111010000110110101100011001101000000100000100101000001000
VIB 840                          0264                          0000000010000001100011110011110011111011000000000111100000000000001101111110111001100001011001011000110011011101110000000000110000111001100000000010111111000000110000001110001111111000011101110000001100000111111001101111100011100011111001111100001100000101001010101010000110110101100011101111000000101000101111100001000
VIB 848                          0265                          0000000010000000100000110001110000101001000000000010100000000000000100101010101000100000101000111010010001011100110000000000010000011000110000000011101111000000010000000110000111111000001100110000000110000011111100110111100001101001111100111011001100000001111110111010100110111101110011101111000010101000000011100000000
VIB 836/R14844/LMG 20012         0266                          0000000010000000100000110001110000101001000000000010100000000000000100101010101000100000101000111001010001011100110000000000010000011000100000000011101101000000010000000110000111111000001100110000000110000011111000110111100001101101111100111011001100000001111110111010100110111111100011101111000010101000001101100001000
VIB 842                          0267                          0000000010000000100000110001110000101001000000000010100000000000000100101010101000100000101000101000010001011100010000000000010000011000100000000101101101000000010000000100000111111000001100110000000100000011011000100111100001100001111100111011001100000011101110111010100110111111100011101111000000101000000011000000000
VIB 846                          0268                          0000000110000000100000110001110000101001000000000010100000000000000100101010101000100000001000101000010001011100100000000000010000011000100000000011101101000000010000000100000111111000001100110000000100000011011000100111100001101001111100111011001100000011101110111010100110111101110011101111000010101000101111000000000
ATCC 33784                       0269                          1110000000100000100110111001000000000111000001000001111110001010000000111000000110000000010011010010010010001101100011100000001010010001010110100000000110000100001111000100010011000010010100110001110100001101000100000001011100100100001000100110101011000000100011000111010110000101100011000000000010000000000000000000000
STD3-1036                        0270                          0000000001100000000010111000000000000010000000000101000110001010010000111000000111000000010011000010010000001101100011100001001100010011010110100001001110000100001101000110011010000010000100000001100000000101000100000001011100000100001000101110100011000001100011101111010110000111100011100000010000000000000000000000000
STD3-1085                        0271                          0000000000100000100000010001000000000111000001000001111110001110000001101100000111000011011111100011010110000111100000000001000000011011010110110000001100000000000000110001110010000011100100000001111011000101000010000011011110100100001000111110110000000000100011011001000110000110000011000000011001000000001000000000000
INCO 191/R15011/LMG 20539        0272                          0100000000110000100000010000000010000111000001000101100111001010010000110000001111000111010111110011010110011111100011100001111111111111010111110000001111000110001001000111111110000011000110000001100100000111110111011001011110111100001101110110111111000011111011110111000110000101110011100001010000000000000000000000000
INCO 192                         0273                          0100000000110000100000010000000010000010000001001101100111001010010000010000001111001111010011010010010010001101100011100011000111011111010111110000001111000110001101000100111111000011000110000001100000000101110111011001001110111100001101110110011111000011111011110111000111000111110011100001000000000000000000000000000
VIB 218                          0274                          0000010000001100100110000000000001001000100100100111101011100100011100110000011000001111000000011001100000000110011011111111001101100011100011000000000000011011101011010110110011110001000000000100000000000000111000110001100111000100001000111001100000000011000010111110010100110000000011100110000000000011100000000000000
STD3-1057/R15015/LMG 19999       0275                          0000010010000000000110000000000001001000100100100101101010000101001100110000001010000111001000000001100000000110001111111111001101100011100011000000000000011111010111011110110011100000000000000000000000000101110000100001111111000100000000111001100000000000000011011110010100101010110011000100000000000001000100000000000
VIB 847                          0276                          0000010010000001000110000000000001001000100100100101101010000101011100100000001000000101000010000000100000000100001001101000001000100011000001000000000000011010000000010100000001000000000001000000000000000110110000110001100100010111000000011001100000000011000011011110010100110011100011000110000000000001110001000000000
VIB 841                          0277                          0000010001000010000000010010000000000001111010100110000110001100110000001100001111100000010000000011000000110000110000000010000000110111110000100011001100000000110110010011100010000111111000000011110000000000010111010001100111110000010001101100111000000001101000000011000000011010010011000001111100000000000000000000000
LMG 2225                         0278                          1100000001000000000000010000000000110001100001100110001100000110010000110100001101100000010000000001100110110000110000000001000000110111001000110001000000000000011110011011100010000111111100000011110110000000011110000001100111011000011000111110011000000001101111000010100011011000011011100011000001010000110000000000000
VIB 834                          0279                          0000000001000000000000010010010000011010101010100010000110000100010000001000000101010000010000001110000000011001111000011010000000110011110000110011000000000011110110000010100110000111111000000111100000000110011100110000110111010000011011101100011000000000001010000111000000011000010011100000110100000001000000000000000
LMG 10935T                       0280                          0000001100000000000000010010000000000000101010100110011110000010010000011100001101110000010000000111000000110001111000110010000000111011101000000011000000000000010110011011000010000011011100000110100000110110010111100001000011111000010001111100011000000000001111000000000011011000010011100000110111000000000000000000000
VIB 240                          0281                          0000000111110000000000110000000000010010000010100010011111000100010000001000000101000000000000000101000000010000110000010000000010100011000000100001000000000010010100000011000100000010000011000011000000000100010100100000100110010000110001000000010000000000001000000111000000010000010011000001100000000000000000000000000
STD3-799                         0282                          0001000000010000000000100010001000000100000010000010011000000101000001000110100001110100010000000011000000000000100111010100000001001111000010100100100001100010000011000000000110110100110010001100000000000111000000110010010100100100000100001101100011000100011000000000000011100111111011000000000000000000100000000000000
STD3-827                         0283                          0001000000010000010000100010001000000100000100000010011000000101000001000110100001111100010000000011000000000000100110010100000001001011100010100100100001100010000010000000000100110100110010001000000000000111100000111010010100101110000110001101100011000110111000000000000011100111011011000000000000000000000000000000000
7P                               0284                          0100000001101000000000100010000010000000001000100000001000001001000010000001000011010110010000011010000000000000100000110000101000000010000000110010000001100000010010000000000110100100110000000000010000000111000000110011100100000110000100001101110000000000111000001000000000000000010011010000000000000000000000000000000
HE 799                           0285                          0001000000110000010000100101000010000110001000000000001000001101000111110000000000111110010000000000110000000000000011001100000001111111100000011111100001110110000000000000000110110110111110001100000000000011100000111010110100101111000101001101110111000110011100000100000011001110010011100011011000010100110011000011000
LMG 19805T                       0286                          0001000001010000110000101010000010000100001000000000001010001101100010110000000001110110110000000000100000000110000111001100000001001111100000111111000101100100000000000001000110110110101110001100000000000011100010111010110100101111000101001001111110000110011110001100000011000111110011010011011000010100110010000010000
FKFO 1                           0287                          1000010000101010010000100001011000000000001100000000001010001101000110010001111001111110010000000011111110000000000011100011111101111001100000010101100001110110000011000000000110110110111000000000000000000111100000111110110100110110000101001111111111110110111111001100001111011001010011011010011101100000110011100011100
VIB 783                          0288                          0000000000000000100100000001001010001111110100001001010000000000010100110000101100000000001101000000110011000000000001011000010010011001100010000100011101000001110000000000000100000111100000110000000101110000111000111000001111100001001100100100001101000100101111000010110100111101110011100100000101000000000000000000000
VIB 784                          0289                          0000000000000000000000000010000110001000000010000000000011010011110011010110111111100000001100000100111101100110110000111100000010010001100000010101111000000000100000010010001101011001110000011100000000011110110000110001001111000001110000111110010001001000101111000010110100111111100011100100000000000000000000000000000
VIB 239                          0290                          0110000001000000001001001000000000111111100001010010111010000010100000011101111111110100110001101111111001100011000111001100000011011111000111010111110000000001101100011111100001111110001100101000001100000000111001111001011111000001001000111111110100001001011111000010110100100011001011101100000010000000000000000000000
VIB 215                          0291                          1010000000000000100000000010000000011010110001000010000110000010100000001110001111110101000011111011111101100000000110011100000010111101110010010111100000000001100000101010010110000110001100110000011100000000011100110011011111100011001100111111001000001010111111010010110101110010100011011100000110000000000000000000000
VIB 507                          0292                          0000000010100001101101010001001001001111001000001010010000000000111000111000011110000001010001110000110101110000000101100000000100010011101111011011001100000001100000000101001010110001001100000000000001000000111000101100011110101101001100101001011010001000111101001111000110000101110011101100001101000000000000000000000
LMG 16751/R14793                 0293                          0000000010000000110000000010001010001100001000001010010001000001101000101000111100000001101100111101101100000000000100000000111110010000100111011000101110000110110000011100010111010001101101000000000101110000110000110001101100001101011101111101101011000000111110000010100111110111110011001110001111010011001001010010000
LMG 16752                        0294                          0000000000000000110100100010101010001001001000001010000000000000010001101000011110000001100001111011110100000000000100000000111101110011100110100111101100000001110001111101011011011001101101101101000101000000110001010111101100101101111100111101111111000000111111001110100111100111100011101110000100001010000001001000000
VIB 685                          0295                          0000110100100000100110000010001110001001001000001010000001000000100000111000011100000001010000110100100100000001001100000000000101010001100110010010001101110011100000010100001010110011001001001100000101000000100101011111101100101101011000111000011011000000110110001100100110000111100011101110101101000000000001000000000
VIB 502                          0296                          0000000010000000000000000010000110001000100001000000000010001011000000000000101011000000000001000100001011011000010000011100001110011001000011010011101000101000100000110110001110010001100010010000000100001101110010111111100111000111111000100111001001000000111111001000010110111111011011101101000110000011000000000000000
LMG 19031T                       0297                          0000000010000100010000000010001100001101000101000000001010000011011010001010101110000000001001000100101001010110010000010100000010010001000111011111011111000110110000010010011101011001100000010001100000001110100010011111100111001111111000101101011110000001110111110000010100111111000011001000000000000001000000000000000
VIB 504                          0298                          0000001000000000000100000011100110001100010101010000000000001101101000010100111111100000001001000110001100000110011000011000100111011000001100011111101111000000100000111010001101000001101100010001000000001110111010110101100011010001101100001110001111000001101111001100110010111111000011100110010011000001100011000000000
KV 2                             0299                          0000001000010000010000000010000110011100100110100000000010000000011000100000101110000000001011001100111100000110011000011100000001011011000011101111101111000000011000111011001101000001111000010000000000000110110010110001001111001001111000000111010111000000111001111100010111101111100011111110001110000000011011011100100
R 3874                           0300                          0000000000000000010000000000101110001100000101000000000000000110100000100001111111000000000001100110001101100011100011111110000011011001110011100001101110001000101000111010000001011111101011111000000100000110111010110111000111001101101100011111001101000000110111101000010110011111010011101101000110000000011011011001101
R 3734                           0301                          0000000000000000010100000010011110001101000101100010100010010010100000000000111111000010000001000110111000000111100000011100000011010001110110010001101010000000101000011110001001010000101011010000010000001010011010110111000111011111111000001001001101001000011111011000010110111100110011100111001111000100000010011001101
VIB 498                          0302                          0010001100000000101000000010100011111011000111000011000000000010110000010100111011010000001001000100101101000100110000111000000011111101000000010001011000000000000001010010001101010010001110111000000111001110111011101111100111000011101100101100010101000011110011011100011010101100101011101000000000000000000000000000000
VIB 830                          0303                          0110001100100000100000000010100011011001000101000011000000000010110000010100101011010000001001000100101101000110111000111100000011011101000000011001011000000001001001010010001101010001001110111000000111001110111011111101100111000011111100101110010111000011110011011100110001101111101011001110010010000011000010011000000
INCO 67                          0304                          0000100000000001111000100100000000011010000000000000100000100000101000100000111000101000000000000111001100111011010000010000101110000000000111111000011100100001000110111101100100110001010000001100011110000000110111001111100001100111000001100101100011111000100100010010000011010001101111000000101101100000001000010000000
INCO 63                          0305                          0000100000000011101000100110000000110110000000000001100000100000111001100001111001111000000001101111001101111011101000011000000111000000000011111000001100110000011110110111110110110001111000001100011110000000111110001111110011101110100001100101100011011100101100000010100110011001100011000000001101100000001100011000000
INCO 62/R14803/LMG 20537         0306                          0001100000000111111000000000000001011010000001000010010001100011101100110010101111111111100001000111010000101011010000111000000110000001001110111001011000101001010100101101111100111011010000001100011010101000110110111111110001100111011101100101110110111000111110100010000111110001101111110000101101000000011000010000000
INCO 175                         0307                          0000100001000001101000100110000000101010000000000000101100000001101000000111111101111110000000001110001011110001011000011110010111110000000111001100011100111001000110000011110001100001111000001100011100000000111111111111100001100111110101100101101111110000101000000010100011011000000011000000000011000010001100011000000
VIB 575/R14805                   0308                          1001000000000000110000001000000100011100100001000000100000000000000000000000110111100111111011111111111000000011010001100000000011111000100000111101001001000001101101000001001011110000011100000010000001101010111011110000010000001001111000110110000011111000101111100110010101011001110011110000001101000000000000000000000
VIB 556                          0309                          1001000000000000010000001000000100011100100001000000100110110000000000000000110111100111111011111111111001100001010001100000000011111000000100111101001001000001111001000001001011110000011100000110000001101010111011110110010000001001111000100110000011110000101111100110011001011001110011100000000100000000000000000000000
VIB 212                          0310                          0000010001000100000001100000001100001100000001000000001100001011001000001001010100100000100001001110100001000000001001001010000100011111001101111101100000000011000001100110110111110010001000001101000000010010010101001001000110001100011101101010000001100111011110010010110011011001000011110010000000001000000000000000000
VIB 224                          0311                          0000100001001000100000000000001000011110010001000000111100001001111100000011101100110011100111100111100000000000011000001000000000011111001111101101100001100001100001101111000000110110110000000001011000110011011110001001100000001100011100111110000001100011011111011010110011011001101011110000000000000000000000000000000
VIB 211                          0312                          0000110011001100010001000000000100001010010001000000011100001011001010010011100000000000110011001110000001000001010000111110010000010010100111001001000010000011001101010011000100110010101000110001010000001010010111001001100001110000011001101011110101110011011111011010100011011001100011110010000001010000000000000000000
VIB 210                          0313                          0000110001000100000100000000001100011100000001000000111100001001001100000011100100110000000011001110110001000000011001101111000000011111100110001101100000000011100001100011010011100010011000111111000011000110111100001111000101000000011001100010000011100110011110011010100011011011100010010010000010000000000000000000000
VIB 195                          0314                          0000010001001100000000000000000100011100010001000001101100000001001000010011100000100111110001111111110001000001111000001111100101111101111000001101100011000001010001100011000011110010110000100111011000001011011111001001000000110000001101001010010111100010011111001010100110011111000011000000000000000000000000000000000
VIB 193                          0315                          0000110101001000000000000000001100101101110001000000011100000011001000010011111100100000100001101111110001000000010001101100110100111111110100101101100010000111100001100110000001111110100000000001011000001010111000001001100110000000011101110010000001100011100011011010100100100001000011110000000000001000000000000000000
VIB 192/ R14780                  0316                          0000110100001000000000011000011100011101110001000000011000000111001100010001111000100000000001100111110001000000001001101100110110010011000000001001100010000111000001000001000001110110000000000001010000000010011000001001100100000000011001110010000001110010000010000010100000110001110011100000000000001000000000000000000
R 3765                           0317                          0000110000001000000001010110000100001001111011001100000100000101011111000011100111101101100000001111101100110000000001101110011000111111100001101101101110000010101101100111000011110011001110011001011000111100111000111011110001100000111100111011000110000000111101100010110001011001110011111001100110000000110100000011011
R 3722                           0318                          0000010000001000000001010010000100001000110001001100000000000101011111000001100011101001100000000111100000110000000001101110011000111011100011001101100100000011010011000111000001110011001110011001111000111100011000111011110001100000111101111011000111000000111101100010100001011111100011111001100111000000001100000010011
R 3718                           0319                          0000010000001011000001010010001110001000110001000100000100000101000110000001000011101000100000000010101100100000000001001000010000111011100001101101101111000011101101110111000001110011001110011001111000111100111000111111110001100000111101111111000110000011111101100010110001011110110011110001100110000000011000000011011
R 3803                           0320                          0000110001011001000001010010000110001000100001000100000100000110001011010001100011101000100000000110101100100000000000001000000000110111000001101101001001000010111001110111000001110010001110011001011000101100010000101001010001100000110100111111000110000000111101100010100001111000110011100001100110000000101000000000000
R 3712                           0321                          0001110000001000000010010010000110001000100001000100000100000010001011000000100011101000100000000110101000100000000000001000000000011111000001101101001001000010101101110110000001110010001110010001011000101100010000100001000001100000110100111111000110000000111101100010110000111010110011110011100100000000101000000000000
LMG 11221                        0322                          0000010100001010000100100100100101100001010000000000001100001101100110000111100000000001100110001000011000000011110000011000011111100000000110000000011000001111000110001110000011100000001110001100110000000000000111101111110000011111111111000000001110000000000001100110000000000011110000110011101010000000110000000000000
LMG 4228T                        0323                          0000010100001100000100100100100100000001010000000000001100000100100110000100100000000001100111101000011000000011110100011000011111100000000110110000010110011011000110001110000001100000011110110110110000011000000111001111100000011111111111110000001100000000000001110110000000000001110001100011100000000000100000000000000
LMG 10944/vib 377                0324                          0000000100001101000100101000100000000100000100100000000000011000000110000000100011110001100110111001110000000110011000011000110000011000000110111000000000001111011000111100110011001111001110000000000000000000110001100110110000110111110000000011000110110000000011000110000111001111100011000110110000000000110000010000000
LMG 19157T                       0325                          0000100000010000010000001000010011010100001000000000110000000011000011010111001110001100001100000000001100110110100011011011001111111111100000000000000000000111000011000011000011000000000110000000011000000000011000011000110000011110001000000001100101100001100010000011000000111111001011000010000110000001000000000000000
LMG 19980                        0326                          0000100001100000110000000000110000010110001100000001111000000011000110011111001100011100001100000000001110110111110110011011000011111111100011010000000000000111110011000101100011000000000000000000111000000000011100011111100000111110011100000001100000100011100011000010100000111101100011110011000110000001011000000100000
R 3884                           0327                          0001000000000000000000101110100000001001010000101111111000010111100000001100000000110111011011001101111011001101111001111000000010011100010100100111000010101000001100100110001011000011100010011101100000110010001010111110000000000000111000110011110010001000111010000110110001111011100011001100000110101000101000100100000
R 3895                           0328                          0001000000000000000000101110101100001001110000101111101000010011100000000100000000110111011011111101011101101011111001101100000000111100111100100111100010101000001110100110001111000011110111001101100000110010001111111110000000000000111000011111010011001001111010000110110011111111100011001100000110101000101010100000000
R 3893                           0329                          0000000000000000000000001110000000001011000000111111101000000011100000000110000000110011110011001101011101100011011001111000000000111100011100100111100010101000001110000110001111000011000011001110100000110000001010111111000000000000011000111011110010000000101110000100110001111100110011001100000110101000100001000000000
R 3743                           0330                          0000000000000000010000000010000100001001100000101001110000010010100000000100010000100010011010111001011001000010010001111000000000010100011000110101000010101000000100000111000011000011110010010010100000110001001010111011100000000000011000011011011011001010111010000110110011111101110011001100010100101000011000110011000
R 3841                           0331                          0000000100000000010010010001000100001000100000110011110000000000001100001011010011010000011001010000100001000011000101111000000000011101111011010111000000101000000000000000000011000000110010000011000000000000001110111111000000010000001110001111001100000001110110000111010001110011000011001110011110101000100011000110000
R 3916                           0332                          0000000100000000010010010001000100001000100000110011110000000000001100011010000011010000011001010000110001000011000111101100000000111101111011010110100000101000000000000000000111000000110010000001100000000000001100111111000000010000001110001110101100000001110110000101010101110011000011001110000110100001001011000000000
R 3912                           0333                          0000000100000000010010100111000100001000100000110001111000000000001100011011000011010000111001010000110001000011000111101100000000111101111011010111100000101000001100000000000111000000000110000011000000000000001100111111000000011000001111011111001100000011110111000111000101110011000011101110000110001010001011000000000
VIB 787                          0334                          0000000000000100101000100010010101101000000010000011110100001000000000000000100000100000001101100110110111101111110000011000000001111100110000000111111111000000000110000000011011010011000011011011000100000001011001111011010000110011001100100000011100001101111110000010000101111001100011101000000000100010000001000000000
INCO 48                          0335                          0001000011000000011100001001010000000100000010101001010011001000011100110000110000110110001011111111011001111000001000000001100000011000001100010111100001110000000000001100001011101100001110000011000110001011011000101101101111000000001000000111000011000001100011001100100011110001000011101100000111100000000001100001000
LMG 8455T                        0336                          0110011000000011010100101010100111000001001000001011000000000000110100110001101000011010111110110110011111111111100000000000011000000000000110000000001101100000011001100000010101100111110111110110000000111000000011110110110000000011000110111000110000000001100111010010010110000000000000110000011100000001100011000100100
STD3-1001                        0337                          0000010010000001010100010000000100000000010101011010000000001011100000000010001100000111110011101100111111111011000110000000001111110000001110000000011011000000000110100000000111111110001111100111011000000110110001111001111000111000000000000001101100001100110011011100010010011010100011111000100000000000000001000000000
STD3-348                         0338                          1000010010000001010000110000000100000000010001010010000000010001100000001010000100000011100011101000011101011010000100001100000101100000001110000000010101100000000011011100000111101110000101000101011010000110110000111001110000001001100101100001101100001001100010011100001010011000100000110000100000000000000000000000000
LMG 10940                        0339                          0010000001000000100100000000000010011010000000010010001010000000001000000000000111000111100001111011111111001100001100000011111110000110000000001111110010110000000000111000111111110110001101100000011001111000001100001111001100000000000101110000001110000110000110000000010111010011101111100111000110000000001100110000000
LMG 19445T                       0340                          0000100110010001000000000000000110100010000001010000001010000010001000001000000010000110110111111000111110011000111100000010011110000110000000111110110100110000000000110010111111101110001101100000011100011000001100001111111100000000000001111100000000110000011110010000010111000011110011110000000110000000110000100000000
LMG 7892T                        0341                          0010100100000100100000000000000101110110001001110011011111100110011000001000100011110011111111111001111111011011011100000001111110000110000000001110000011110000000000111110011111101110001101100000011110000110001100111111111100001100000101110000011001100100000100010101010111110110110011000000000010000000000000000000000
HDV 1-2                          0342                          0001011000000101000100000101100110000010010001100011000000000100110011110011111100001000110000000000011100011100001100000001011110000011000000001111011111100000011000001000001100001110000000000000000000011001100001001101100110111000000111101100000100011011011011000000000000000011000110011001001101100010011000011000000
HDV 2-1                          0343                          0101011000001001010100100001100010100100010001100101001000001100010001110101001000000000110000000000011000000100101000000001000110000000000000000110111011010100000000011000001100001000000000000000000001011001010001001101100100011000000001001100000100000011100001100000100000000111101110010000010101100011011000110000000
LMG 13218/VIB 191                0344                          0010101000000000111000001000000100100001100000001100000000010000000001100000100010000000000110100000001111100110001000000000000000000000011111011000011000110110011011110001100000011110011000100000000001100001100110011000001100111001100000001101101110111001100000010110000011000110110011100000011000000001101101100000000
LMG 7893T                        0345                          0001100100000001010100001100000000110011000001100011100110010000011001100110000010011000000110000001111111011000000000000000111100000000000011100000110111000000011011110001100011110000011000000000000000110110001100011111011110001110000000011001101110011101100101111000101011000110110011100000011000000000001101100001100
LMG 11229/VIB 515                0346                          0001000000000101000001000100000000010010000100001001100001011000000001101100110000010001111011100111101001011111011100001100110001111000110111100000001010001111101100010000111001110000001110000000000011111110101111111111110111111001101001111111101101110100111111011000000000100111100011001011001001100000011100110011100
LMG 19663T                       0347                          0001001000101100110010100101001010001011001000010001000100010100100000101000000000010010000000110000011111100011110011110000111000101001100000100000000001101110111001101100100001111011011011001100011001101101110110100000001101110100110101101101101101111000111101111110000010000111001011111011001011000001000000000011000
LMG 20038T                       0348                          0010000000000000001100100100110000010001000011100001001110011000001111100000000000001111000000001101101101110110111100001100011110001100001100001000011000110011111011111100011110000001100110000011000001101100001000101111000011011100000110011001111110110000001111001110000110110111100011110000001010000001101100000000001
S-4                              0349                          0010000000000000010100100000100001010001001000100001011010001000000010100000000000000011000000001101001111111000111100001100001010001100000000000000011001100011111010111100011110000011101110000011000001011100011001101111000011011100001110011101110110110000001111000110000010110111100011110000000110100000001010000000000
B 2.1                            0350                          1000000010000010010110000100010010110000010010111011000011000010110101110100001100111001100110011110110100001111111100000001000011111110010101111001000010001100011100000110111101001111101111101111000000110011100110111001110010111111101100111100011001111000111100111000010110010011010011011110101110000000011000000000000
B 9.3                            0351                          1000000010000010011110000100010010110000010010111011000001000010110101110100001000011001100100011010010100001111111100000001000011111110010101111001000010001000011000000111111001001111111111011100000000110011010110111101010010111111001000111100011001110000111100111000010110010011010011011110101110000100011000000011000
LMG 19706T                       0352                          1000000010000010010100000100010010110000010010111011000011000010010101110100001000011001000100001000010100001111111100000001000011101110010101101001000010001000011000000110111101001011111010101111000000100011010110111001010100111111001000111100011001110000111100111000010110010010010010111110101110000100011011000011000
LMG 16749/VIB 686                0353                          0100000010000010011000000010000100011000000001011011110001011000100000100000100010000100111111010111000011000000011101011100001000011111100011011000111010000001100000011110110001100011111000111100000001010000010000111111000001101001100010110110011011001000110111110010110100101101100011100111100111000011000111000111000
R 3700                           0354                          0010000000000000111000000010100110001101100001011001110000001011111100000010001111000011011111111110000110000000111100011111101111000011110000001100000000011001110000011110001101111011101100111000001101100110001111000111111111001100001111011000111001011101111110011001011001010111111110001101100001100001100011000110011
INCO 41                          0355                          1000000000000010010000001000000010001100000001100001100000000000001000000000100111110111110001110011010000000011001111111001100011011000111000011101111101100110011110000111101101111000111100011010001111111000111000111000001111000011111100110111011011011001111011110000010111111000100011111000001101101000000111001100011
INCO 29                          0356                          0000001000000010000100001000100001110101001000001110000110100001111000010000001101111110100110000101110000000011010101111000100011110110110110000001000110000000000000000010100011010010000001100000111101100100000001111011111111110000001001111011100000001100110100110000000111101101100110101000111001100111011110011011010
STD3-164/R14818                  0357                          0000001000000000000011000001000010101111000010001000101000000000001001111000100010011100011000001000010011001000001001000001010100010001001000101000011111100000000110011000000011111011000000111101100000001011100110110111111111111100000001111100110110001011111110110011010110110110110011110101001011101000001101000000000
STD3 1202                        0358                          1000110000000100110000001010010011001000100001000111000100001000001000010011000011011011000000100100001111000001100001101011110000100011000000000111100000011100000110000001100001101111111110111111000000000110100110110110000101111011110001111001100110000110000110011000000111101100101011000110000111000000011000000000000
INCO 293                         0359                          0000001010000000100001000010100000001000000001000011100111100000000001100000111111000111101111100000000011110110011011000000000001000001110111001100111101100001100011111101110001101111111100111011111011110110011111001111110011111111101100001101101101101100101100011100110101010110110001111011001000100010000000001000100
R 1491                           0360                          0011010100110010011000010010000000010000010010100000001000101100001000011001011011100001111000001010001101101100100000000110110110110011011011110000011101110011000011001100001101101111111111100000011111101011011011101110110001101000011011110000000101001100010100110110110011011011000111100110110000101011000000011101000
KV 3                             0361                          1000101000000001100000000010010000001000000000000011010000000100000000100001010000111000001110100110011111001000110001110000000000011001111000000111111111000000000000000000000110011111100110011011100100110011011100110011010000111101101110011110001110000011111111000010100000110101100011101010000110101011000011011001100
KV 4                             0362                          1000101000000001010000000010010000001000000000000011010000000100000000100000110000111000001110100110010111001000110000111000000000011001111000000111101111000000000000000000000110011111100110011011100100110011011000110011010000111101101110001110001110000001111111000010101000110111100011100000011100100011000000011001100
STD3 866                         0363                          0010010001000100000000000000000000000000000000010001111111110011000001101000110001000000111001110000101000110000110000101111110011001010110001000000001101101000000000000000110111110010000000111100000010100000101111100100010100100110000001100001100000001000111011010001000001111010110011001011000001000000000000100000000
LMG 16851                        0364                          1010101101000010000000101000000100100000000001010001010111010000110000001010101000000100101011111001011100111000100000101111100111001010110111000000000100110110000000110100000101110011100000101100010111101110101101100110110111110111000000000101100000001001111111111001010111111011110011000011101001010000001110001100110
LMG 10936T                       0365                          0011010010000111011110000000000100000000000000110011110011111000000011111100000000000100111001111000001110000000011001101000111000000000011000000001101000001111001100010011110111000100000011000000000100101011100000100011100111011110110011001001100111001010011011000110000011100011111011001011000001000000000000000000000
R 3787                           0366                          0000010001010000000000101011101101110000001010101000011101001100100000010011011000000000000001100001001111000000000001001100001100001101100001100110011100111100000000001000001100110110110000111110101100000000110111100110111000100011000000110110001100000000000001100110000011001111100111111000110011000000011011000000000
RFT 1                            0367                          0000110001010000000001111010010111110100001011111010111100001100010000010011111111101000000000000111111100000110011001000110000000001111000111100000011100110000110000010001101100001111100000011110101111000001101100100001111111100110000011010001111000110000001111011100110111000011000011011011100011000000111011001100000
STD3-338/LMG 19998               0368                          0000001001000011100101001010100100000001100111010110011110001000011110011111000001100011110100110000000000000000110100101111100000011001000011000010000011100001100110011100011110100011011000110001101000000100010000000111011000100011011000000000000000011000011110010011000000011111101011100111100001100011111000000111000
LMG 11665/VIB 432                0369                          0001000000000001111000000100001001000000001001100000000010001110011000110001100111101100001111111000000011000110000000011000011001000110000000111000000011000110001100111001111111001111100000000011111100101011000000001111011000110100000101111000000010110011001110011011000110110011011011011001000111000011001111101100000
LMG 11658                        0370                          0000001000010111000010011100000000000011001100011110001101000000010001110000011111110000000010110111111000100110110001011111011100001000001101100110110000000000001110110101111000000000011000101100011000000110000000000110011000110010110110011000001000001011110000000110110000111011100011011010010011000001000100110000000
TAR 9                            0371                          0111110110010001001001110000000101000000011110110000011100101100011001111111111111110001111000111010001101101100011000000111111110011011011011110100001110011110000111011101101100001100110011000000111011100000011010000110000000001110011011110000011110000000000000110110110000000111000110011000001100100011000011000000000
R 3696                           0372                          0011010100010010110100100010100100010101111010011100111111000010011011000000111100001000110100101111001111100110001110011011001111000011111011001000001101100001100111010001101100000110001011110000111110000000110000010000000000001111000101011000110010011001101101110000010101111000010110011011000001100000000011001000000
